Country,Region,Subregion,World.Bank,IMF,Year,Language,Type,Class,Drug,Listed,Any.NeuP,Central.NeuP,Peripheral.NeuP,DPN,PHN,HIV,TGN
Syria,Asia,Western Asia,Lower middle,Developing,2008,Arabic & English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Syria,Asia,Western Asia,Lower middle,Developing,2008,Arabic & English,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Syria,Asia,Western Asia,Lower middle,Developing,2008,Arabic & English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Syria,Asia,Western Asia,Lower middle,Developing,2008,Arabic & English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Syria,Asia,Western Asia,Lower middle,Developing,2008,Arabic & English,TC,SNRI,Duloxetine,Yes,No,No,No,No,No,No,No
Syria,Asia,Western Asia,Lower middle,Developing,2008,Arabic & English,TC,SNRI,Venlafaxine,Yes,No,No,No,No,No,No,No
Syria,Asia,Western Asia,Lower middle,Developing,2008,Arabic & English,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Syria,Asia,Western Asia,Lower middle,Developing,2008,Arabic & English,TC,TCA,Clomipramine,Yes,No,No,No,No,No,No,No
Syria,Asia,Western Asia,Lower middle,Developing,2008,Arabic & English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Syria,Asia,Western Asia,Lower middle,Developing,2008,Arabic & English,TC,TCA,Imipramine,Yes,No,No,No,No,No,No,No
Syria,Asia,Western Asia,Lower middle,Developing,2008,Arabic & English,TC,TCA,Nortriptyline,Yes,No,No,No,No,No,No,No
Syria,Asia,Western Asia,Lower middle,Developing,2008,Arabic & English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Syria,Asia,Western Asia,Lower middle,Developing,2008,Arabic & English,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,TCA,Clomipramine,No,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Tajikstan,Asia,Central Asia,Low,Developing,2009,Tajik & English,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,Anticonvulsant,Carbamazepine,Yes,Yes,No,Yes,No,Yes,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,Anticonvulsant,Gabapentin,Yes,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,NDRI,Bupropion,No,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,Opioid,Methadone,Yes,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,Opioid,Tramadol,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,Other,Paracetamol,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,TCA,Amitriptyline,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,TCA,Clomipramine,No,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,TCA,Desipramine,No,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,TCA,Imipramine,No,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,Topical,Capsaicin,No,No,No,No,No,No,No,No
Tanzania,Africa,Eastern Africa,Low,Developing,2013,English,TG,Topical,Lidocaine,No,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,Anticonvulsant,Carbamazepine,Yes,Yes,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,Anticonvulsant,Gabapentin,Yes,Yes,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,Opioid,Methadone,Yes,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,TCA,Amitriptyline,Yes,Yes,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,TCA,Clomipramine,Yes,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,TCA,Imipramine,Yes,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,TCA,Nortriptyline,Yes,Yes,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Thailand,Asia,South-Eastern Asia,Upper middle,Developing,2008,Thai & English,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,TCA,Clomipramine,No,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Timor-Leste,Asia,Southeast Asia,Lower middle,Developing,2004,English,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,TCA,Clomipramine,Yes,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Togo,Africa,Western Africa,Low,Developing,2012,French,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,Anticonvulsant,Carbamazepine,Yes,Yes,No,Yes,No,Yes,No,Yes
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,Anticonvulsant,Valproate,Yes,Yes,No,Yes,No,Yes,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,NDRI,Bupropion,No,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,Opioid,Methadone,No,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,Opioid,Tramadol,No,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,SNRI,Venlafaxine,No,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,TCA,Amitriptyline,Yes,Yes,No,Yes,No,Yes,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,TCA,Clomipramine,Yes,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,TCA,Desipramine,No,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,TCA,Imipramine,Yes,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,Topical,Capsaicin,No,No,No,No,No,No,No,No
Tonga,Oceania,Polynesia,Upper middle,Developing,2007,English,TG,Topical,Lidocaine,No,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,Anticonvulsant,Carbamazepine,Yes,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,Anticonvulsant,Gabapentin,Yes,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,Anticonvulsant,Oxcarbazepine,Yes,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,Anticonvulsant,Pregabalin,Yes,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,NDRI,Bupropion,Yes,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,Opioid,Methadone,Yes,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,SNRI,Duloxetine,Yes,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,SNRI,Venlafaxine,Yes,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,TCA,Amitriptyline,Yes,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,TCA,Clomipramine,No,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,TCA,Imipramine,Yes,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Trinidad and Tobago,Americas,Caribbean,High,Developing,2010,English,TC,Topical,Lidocaine,No,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,Anticonvulsant,Carbamazepine,Yes,Yes,No,No,No,No,No,Yes
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,Anticonvulsant,Gabapentin,Yes,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,Anticonvulsant,Pregabalin,Yes,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,Anticonvulsant,Valproate,Yes,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,NDRI,Bupropion,No,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,Opioid,Methadone,No,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,Opioid,Morphine,Yes,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,Opioid,Oxycodone,No,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,Opioid,Tramadol,Yes,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,Other,Ibuprofen,Yes,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,Other,Paracetamol,Yes,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,SNRI,Duloxetine,No,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,SNRI,Venlafaxine,Yes,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,TCA,Amitriptyline,Yes,Yes,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,TCA,Clomipramine,Yes,Yes,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,TCA,Desipramine,No,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,TCA,Imipramine,No,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,TCA,Nortriptyline,No,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,Topical,Capsaicin,No,No,No,No,No,No,No,No
Tunisia,Africa,North Africa,Upper middle,Developing,2012,French,TC,Topical,Lidocaine,Yes,No,No,No,No,No,No,No
Tuvalu,Oceania,Polynesia,Upper middle,Developing,2010,English,TG,Anticonvulsant,Carbamazepine,Yes,Yes,No,Yes,Yes,Yes,No,Yes
Tuvalu,Oceania,Polynesia,Upper middle,Developing,2010,English,TG,Anticonvulsant,Gabapentin,No,No,No,No,No,No,No,No
Tuvalu,Oceania,Polynesia,Upper middle,Developing,2010,English,TG,Anticonvulsant,Oxcarbazepine,No,No,No,No,No,No,No,No
Tuvalu,Oceania,Polynesia,Upper middle,Developing,2010,English,TG,Anticonvulsant,Pregabalin,No,No,No,No,No,No,No,No
Tuvalu,Oceania,Polynesia,Upper middle,Developing,2010,English,TG,Anticonvulsant,Valproate,Yes,Yes,No,Yes,No,Yes,No,No
Tuvalu,Oceania,Polynesia,Upper middle,Developing,2010,English,TG,NDRI,Bupropion,No,No,No,No,No,No,No,No
